date,open,high,low,close
2024-07-16 06:00:00,1.08888,1.0891,1.08837,1.08886
2024-07-16 07:00:00,1.0889,1.09005,1.0889,1.08994
2024-07-16 08:00:00,1.08993,1.09029,1.0894,1.09005
2024-07-16 09:00:00,1.09005,1.09043,1.0894,1.0898
2024-07-16 10:00:00,1.08981,1.09031,1.08962,1.0899
2024-07-16 11:00:00,1.08991,1.0904,1.08946,1.09022
2024-07-16 12:00:00,1.09022,1.09057,1.08758,1.08808
2024-07-16 13:00:00,1.08808,1.08834,1.08717,1.08834
2024-07-16 14:00:00,1.08835,1.0885,1.08733,1.08786
2024-07-16 15:00:00,1.08787,1.08863,1.08785,1.08847
2024-07-16 16:00:00,1.08848,1.08892,1.08814,1.08891
2024-07-16 17:00:00,1.0889,1.08924,1.08878,1.08922
2024-07-16 18:00:00,1.08923,1.08974,1.08905,1.0896
2024-07-16 19:00:00,1.0896,1.0903,1.08954,1.09018
2024-07-16 20:00:00,1.09019,1.09029,1.08985,1.08986
2024-07-16 21:00:00,1.09007,1.09007,1.08988,1.08995
2024-07-16 22:00:00,1.08994,1.09022,1.08979,1.09022
2024-07-16 23:00:00,1.09022,1.09031,1.09003,1.09022
2024-07-17 00:00:00,1.09023,1.09031,1.0896,1.08978
2024-07-17 01:00:00,1.08977,1.09031,1.08957,1.09026
2024-07-17 02:00:00,1.09026,1.0907,1.09011,1.09045
2024-07-17 03:00:00,1.09046,1.09066,1.09006,1.09065
2024-07-17 04:00:00,1.09065,1.09069,1.09022,1.09031
2024-07-17 05:00:00,1.09031,1.0907,1.0901,1.09048
2024-07-17 06:00:00,1.09047,1.09056,1.08976,1.08976
2024-07-17 07:00:00,1.08977,1.09136,1.08952,1.09085
2024-07-17 08:00:00,1.09086,1.09439,1.09078,1.0942
2024-07-17 09:00:00,1.0942,1.09452,1.0936,1.0944
2024-07-17 10:00:00,1.09439,1.0945,1.09304,1.09309
2024-07-17 11:00:00,1.09309,1.09422,1.09291,1.09349
2024-07-17 12:00:00,1.09348,1.09441,1.09322,1.09426
2024-07-17 13:00:00,1.09425,1.09481,1.09356,1.09388
2024-07-17 14:00:00,1.09389,1.09389,1.09316,1.09326
2024-07-17 15:00:00,1.09326,1.09363,1.09278,1.09326
2024-07-17 16:00:00,1.09325,1.09338,1.09238,1.09299
2024-07-17 17:00:00,1.09298,1.09366,1.09283,1.09314
2024-07-17 18:00:00,1.09314,1.09396,1.09305,1.0937
2024-07-17 19:00:00,1.0937,1.09399,1.09349,1.09363
2024-07-17 20:00:00,1.09362,1.09401,1.09354,1.094
2024-07-17 21:00:00,1.09388,1.09397,1.09382,1.09386
2024-07-17 22:00:00,1.09388,1.094,1.09384,1.09398
2024-07-17 23:00:00,1.09398,1.09412,1.09388,1.09405
2024-07-18 00:00:00,1.09405,1.09409,1.09368,1.09372
2024-07-18 01:00:00,1.0937,1.09394,1.09342,1.09344
2024-07-18 02:00:00,1.09343,1.0936,1.09322,1.09352
2024-07-18 03:00:00,1.09353,1.09367,1.09324,1.0933
2024-07-18 04:00:00,1.0933,1.09365,1.09318,1.09336
2024-07-18 05:00:00,1.09337,1.09384,1.09328,1.09371
2024-07-18 06:00:00,1.09372,1.09373,1.09278,1.09312
2024-07-18 07:00:00,1.09313,1.09353,1.09264,1.09315
2024-07-18 08:00:00,1.09315,1.0939,1.0929,1.09309
2024-07-18 09:00:00,1.09308,1.09319,1.09274,1.0931
2024-07-18 10:00:00,1.0931,1.09364,1.09288,1.09332
2024-07-18 11:00:00,1.09331,1.09334,1.09264,1.09277
2024-07-18 12:00:00,1.09278,1.09372,1.0924,1.09286
2024-07-18 13:00:00,1.09287,1.09292,1.09075,1.09114
2024-07-18 14:00:00,1.09114,1.09168,1.0905,1.09149
2024-07-18 15:00:00,1.09148,1.09185,1.09051,1.09124
2024-07-18 16:00:00,1.09123,1.09165,1.09112,1.09162
2024-07-18 17:00:00,1.0916,1.09166,1.09069,1.09071
2024-07-18 18:00:00,1.09071,1.09076,1.08958,1.08991
2024-07-18 19:00:00,1.0899,1.09001,1.08938,1.08973
2024-07-18 20:00:00,1.08972,1.0899,1.08953,1.08964
2024-07-18 21:00:00,1.08988,1.08993,1.0896,1.08978
2024-07-18 22:00:00,1.0898,1.09002,1.08965,1.08976
2024-07-18 23:00:00,1.08978,1.09018,1.08968,1.09004
2024-07-19 00:00:00,1.09003,1.09005,1.0891,1.08922
2024-07-19 01:00:00,1.08923,1.08949,1.08865,1.08877
2024-07-19 02:00:00,1.08878,1.08924,1.08874,1.08922
2024-07-19 03:00:00,1.08921,1.08924,1.08879,1.08885
2024-07-19 04:00:00,1.08885,1.08898,1.08863,1.08872
2024-07-19 05:00:00,1.08871,1.08905,1.08848,1.08891
2024-07-19 06:00:00,1.0889,1.08898,1.08836,1.08852
2024-07-19 07:00:00,1.08852,1.08906,1.0882,1.0888
2024-07-19 08:00:00,1.0888,1.0888,1.08763,1.08792
2024-07-19 09:00:00,1.08792,1.08848,1.08776,1.08806
2024-07-19 10:00:00,1.08806,1.08866,1.08776,1.08843
2024-07-19 11:00:00,1.08842,1.08934,1.08832,1.08933
2024-07-19 12:00:00,1.08933,1.08939,1.08846,1.08891
2024-07-19 13:00:00,1.08891,1.08899,1.08816,1.08816
2024-07-19 14:00:00,1.08816,1.08902,1.08795,1.08899
2024-07-19 15:00:00,1.08899,1.08902,1.08836,1.08881
2024-07-19 16:00:00,1.08881,1.08912,1.08841,1.08851
2024-07-19 17:00:00,1.0885,1.08856,1.08809,1.0884
2024-07-19 18:00:00,1.0884,1.08848,1.08758,1.08789
2024-07-19 19:00:00,1.08788,1.08825,1.0877,1.08795
2024-07-19 20:00:00,1.08794,1.08834,1.08792,1.08817
2024-07-19 21:00:00,1.08836,1.0887,1.08832,1.08854
2024-07-21 22:00:00,1.08854,1.09005,1.08852,1.09
2024-07-21 23:00:00,1.08999,1.0903,1.08985,1.0899
2024-07-22 00:00:00,1.0899,1.09,1.08926,1.0894
2024-07-22 01:00:00,1.08941,1.08951,1.08849,1.08868
2024-07-22 02:00:00,1.08866,1.08954,1.08848,1.08929
2024-07-22 03:00:00,1.0893,1.0894,1.08909,1.08916
2024-07-22 04:00:00,1.08917,1.08928,1.08872,1.08876
2024-07-22 05:00:00,1.08875,1.08878,1.08826,1.08846
2024-07-22 06:00:00,1.08846,1.08904,1.0879,1.08811
2024-07-22 07:00:00,1.08812,1.08882,1.08806,1.08874
2024-07-22 08:00:00,1.08874,1.08926,1.0885,1.08881
2024-07-22 09:00:00,1.08882,1.08956,1.08871,1.0892
2024-07-22 10:00:00,1.0892,1.0893,1.08855,1.08895
2024-07-22 11:00:00,1.08896,1.08913,1.0884,1.08859
2024-07-22 12:00:00,1.08859,1.08887,1.08753,1.08782
2024-07-22 13:00:00,1.08782,1.08865,1.08755,1.08806
2024-07-22 14:00:00,1.08805,1.08859,1.08732,1.08846
2024-07-22 15:00:00,1.08848,1.08864,1.08768,1.08799
2024-07-22 16:00:00,1.08798,1.08869,1.08789,1.08865
2024-07-22 17:00:00,1.08866,1.08919,1.08866,1.08904
2024-07-22 18:00:00,1.08903,1.08906,1.08879,1.08898
2024-07-22 19:00:00,1.08897,1.08897,1.08859,1.08874
2024-07-22 20:00:00,1.08873,1.08916,1.08863,1.08906
2024-07-22 21:00:00,1.08898,1.0891,1.08875,1.08907
2024-07-22 22:00:00,1.08908,1.08926,1.08906,1.08912
2024-07-22 23:00:00,1.08912,1.08917,1.0889,1.0889
2024-07-23 00:00:00,1.0889,1.08926,1.08872,1.08899
2024-07-23 01:00:00,1.089,1.08942,1.08876,1.08889
2024-07-23 02:00:00,1.08889,1.08938,1.08885,1.08921
2024-07-23 03:00:00,1.08922,1.08969,1.0892,1.08944
2024-07-23 04:00:00,1.08944,1.0895,1.08908,1.0891
2024-07-23 05:00:00,1.0891,1.08914,1.08884,1.08902
2024-07-23 06:00:00,1.08902,1.08902,1.08795,1.0885
2024-07-23 07:00:00,1.08851,1.08888,1.08742,1.08763
2024-07-23 08:00:00,1.08762,1.08826,1.08681,1.08779
2024-07-23 09:00:00,1.0878,1.08785,1.08661,1.08674
2024-07-23 10:00:00,1.08674,1.08691,1.08566,1.08616
2024-07-23 11:00:00,1.08615,1.08685,1.08562,1.08572
2024-07-23 12:00:00,1.08572,1.08636,1.08549,1.08562
2024-07-23 13:00:00,1.0856,1.08564,1.0846,1.08492
2024-07-23 14:00:00,1.08492,1.08554,1.0844,1.08449
2024-07-23 15:00:00,1.08448,1.08578,1.08448,1.08544
2024-07-23 16:00:00,1.08544,1.0858,1.0852,1.08535
2024-07-23 17:00:00,1.08534,1.08566,1.08508,1.08533
2024-07-23 18:00:00,1.08533,1.08557,1.08514,1.08524
2024-07-23 19:00:00,1.08524,1.08526,1.08494,1.08509
2024-07-23 20:00:00,1.0851,1.08565,1.08495,1.0853
2024-07-23 21:00:00,1.08538,1.08549,1.08536,1.08545
2024-07-23 22:00:00,1.08544,1.08545,1.08494,1.0851
2024-07-23 23:00:00,1.08512,1.08523,1.08488,1.08499
2024-07-24 00:00:00,1.08499,1.08504,1.08459,1.0847
2024-07-24 01:00:00,1.08469,1.08504,1.0846,1.08484
2024-07-24 02:00:00,1.08484,1.08484,1.08418,1.08431
2024-07-24 03:00:00,1.08431,1.08459,1.08428,1.08452
2024-07-24 04:00:00,1.08453,1.08478,1.08436,1.0847
2024-07-24 05:00:00,1.08471,1.08534,1.08466,1.08523
2024-07-24 06:00:00,1.08524,1.08524,1.08426,1.08434
2024-07-24 07:00:00,1.08435,1.0854,1.08259,1.08292
2024-07-24 08:00:00,1.08294,1.08378,1.0826,1.08352
2024-07-24 09:00:00,1.08352,1.08415,1.08325,1.08407
2024-07-24 10:00:00,1.08408,1.08465,1.08402,1.08428
2024-07-24 11:00:00,1.08428,1.08492,1.08387,1.08468
2024-07-24 12:00:00,1.08467,1.08594,1.08457,1.08585
2024-07-24 13:00:00,1.08586,1.0863,1.08517,1.08545
2024-07-24 14:00:00,1.08545,1.08666,1.08506,1.08542
2024-07-24 15:00:00,1.08541,1.08578,1.08517,1.0853
2024-07-24 16:00:00,1.0853,1.0853,1.08477,1.08512
2024-07-24 17:00:00,1.08514,1.0855,1.0846,1.08464
2024-07-24 18:00:00,1.08464,1.08465,1.08368,1.08376
2024-07-24 19:00:00,1.08376,1.08428,1.0836,1.0839
2024-07-24 20:00:00,1.08389,1.08405,1.0838,1.08405
2024-07-24 21:00:00,1.08408,1.08412,1.08395,1.08402
2024-07-24 22:00:00,1.08406,1.08422,1.08379,1.08396
2024-07-24 23:00:00,1.08396,1.08402,1.08376,1.08381
2024-07-25 00:00:00,1.08382,1.08415,1.0835,1.08396
2024-07-25 01:00:00,1.08396,1.0843,1.08375,1.08381
2024-07-25 02:00:00,1.08382,1.08416,1.08364,1.08396
2024-07-25 03:00:00,1.08398,1.08441,1.0839,1.08428
2024-07-25 04:00:00,1.08429,1.08435,1.08378,1.08403
2024-07-25 05:00:00,1.08402,1.08456,1.08384,1.08444
2024-07-25 06:00:00,1.08443,1.08451,1.08335,1.08349
2024-07-25 07:00:00,1.0835,1.08533,1.08285,1.08492
2024-07-25 08:00:00,1.08492,1.08579,1.08435,1.08462
2024-07-25 09:00:00,1.08461,1.0856,1.0844,1.08517
2024-07-25 10:00:00,1.08516,1.0859,1.08481,1.08515
2024-07-25 11:00:00,1.08515,1.08539,1.08438,1.08458
2024-07-25 12:00:00,1.08458,1.08552,1.08365,1.085
2024-07-25 13:00:00,1.085,1.08509,1.08304,1.08393
2024-07-25 14:00:00,1.08392,1.08571,1.08364,1.08548
2024-07-25 15:00:00,1.08548,1.08648,1.08546,1.08602
2024-07-25 16:00:00,1.08602,1.08636,1.08566,1.08622
2024-07-25 17:00:00,1.08622,1.08701,1.0854,1.08544
2024-07-25 18:00:00,1.08544,1.08549,1.08479,1.08479
2024-07-25 19:00:00,1.08479,1.08538,1.08456,1.08461
2024-07-25 20:00:00,1.08461,1.08465,1.08436,1.08452
2024-07-25 21:00:00,1.08465,1.08469,1.08449,1.08455
2024-07-25 22:00:00,1.08454,1.08486,1.0844,1.08472
2024-07-25 23:00:00,1.08472,1.08516,1.0847,1.08514
2024-07-26 00:00:00,1.08515,1.08556,1.08514,1.0854
2024-07-26 01:00:00,1.0854,1.08596,1.08522,1.08582
2024-07-26 02:00:00,1.08581,1.08606,1.08548,1.08554
2024-07-26 03:00:00,1.08554,1.08586,1.08542,1.08585
2024-07-26 04:00:00,1.08586,1.08598,1.08568,1.08585
2024-07-26 05:00:00,1.08586,1.08608,1.08568,1.08575
2024-07-26 06:00:00,1.08574,1.08574,1.08507,1.08524
2024-07-26 07:00:00,1.08524,1.08556,1.0845,1.08494
2024-07-26 08:00:00,1.08493,1.08532,1.08422,1.08516
2024-07-26 09:00:00,1.08516,1.08568,1.08502,1.08541
2024-07-26 10:00:00,1.08542,1.08588,1.0851,1.08564
2024-07-26 11:00:00,1.08564,1.08616,1.08523,1.08612
2024-07-26 12:00:00,1.08612,1.08656,1.08494,1.08607
2024-07-26 13:00:00,1.08607,1.08674,1.08592,1.08654
2024-07-26 14:00:00,1.08654,1.08684,1.08516,1.0856
2024-07-26 15:00:00,1.08559,1.08603,1.08528,1.08582
2024-07-26 16:00:00,1.08582,1.08671,1.08566,1.08655
2024-07-26 17:00:00,1.08654,1.08656,1.08582,1.08607
2024-07-26 18:00:00,1.08607,1.08635,1.08562,1.0857
2024-07-26 19:00:00,1.08569,1.08592,1.08555,1.08578
2024-07-26 20:00:00,1.08578,1.08582,1.08552,1.08554
2024-07-26 21:00:00,1.08587,1.08618,1.08572,1.08578
2024-07-28 22:00:00,1.08574,1.08602,1.08559,1.08562
2024-07-28 23:00:00,1.08563,1.0857,1.0853,1.0853
2024-07-29 00:00:00,1.0853,1.08666,1.0851,1.08636
2024-07-29 01:00:00,1.08638,1.08681,1.08608,1.0866
2024-07-29 02:00:00,1.0866,1.08701,1.08645,1.08645
2024-07-29 03:00:00,1.08644,1.0866,1.08618,1.08625
2024-07-29 04:00:00,1.08625,1.0864,1.08584,1.08592
2024-07-29 05:00:00,1.08591,1.08632,1.08576,1.08592
2024-07-29 06:00:00,1.08591,1.08624,1.08552,1.08582
2024-07-29 07:00:00,1.08581,1.08598,1.08436,1.08448
2024-07-29 08:00:00,1.08447,1.08447,1.08318,1.08323
2024-07-29 09:00:00,1.08324,1.08415,1.08268,1.08374
2024-07-29 10:00:00,1.08372,1.08422,1.0833,1.0836
2024-07-29 11:00:00,1.08359,1.08359,1.08169,1.08179
2024-07-29 12:00:00,1.0818,1.08216,1.08151,1.08162
2024-07-29 13:00:00,1.08162,1.08176,1.08112,1.08119
2024-07-29 14:00:00,1.0812,1.08162,1.0803,1.08155
2024-07-29 15:00:00,1.08155,1.0824,1.08155,1.0819
2024-07-29 16:00:00,1.08192,1.08238,1.08152,1.08216
2024-07-29 17:00:00,1.08218,1.0826,1.08196,1.08251
2024-07-29 18:00:00,1.08252,1.08252,1.08196,1.08217
2024-07-29 19:00:00,1.08219,1.08258,1.08219,1.08238
2024-07-29 20:00:00,1.08232,1.08239,1.08198,1.08212
2024-07-29 21:00:00,1.08222,1.08241,1.08217,1.08236
2024-07-29 22:00:00,1.08235,1.08238,1.0822,1.08224
2024-07-29 23:00:00,1.08224,1.08224,1.08184,1.08193
2024-07-30 00:00:00,1.08192,1.08202,1.08154,1.08172
2024-07-30 01:00:00,1.08172,1.08202,1.08144,1.08176
2024-07-30 02:00:00,1.08176,1.08188,1.08148,1.0818
2024-07-30 03:00:00,1.08181,1.08226,1.08176,1.08222
2024-07-30 04:00:00,1.08221,1.08254,1.08221,1.08242
2024-07-30 05:00:00,1.08241,1.0825,1.08192,1.08206
2024-07-30 06:00:00,1.08206,1.08246,1.08178,1.08228
2024-07-30 07:00:00,1.08228,1.0827,1.08166,1.08188
2024-07-30 08:00:00,1.08187,1.08348,1.08162,1.0829
2024-07-30 09:00:00,1.08289,1.08353,1.0828,1.0832
2024-07-30 10:00:00,1.0832,1.08358,1.08318,1.08335
2024-07-30 11:00:00,1.08335,1.08336,1.0824,1.08245
2024-07-30 12:00:00,1.08244,1.08261,1.08018,1.08021
2024-07-30 13:00:00,1.0802,1.08154,1.08018,1.0811
2024-07-30 14:00:00,1.08109,1.08109,1.07985,1.08052
2024-07-30 15:00:00,1.08053,1.08112,1.07992,1.0809
2024-07-30 16:00:00,1.0809,1.08168,1.0807,1.08139
2024-07-30 17:00:00,1.0814,1.08178,1.081,1.08144
2024-07-30 18:00:00,1.08145,1.08162,1.08102,1.08112
2024-07-30 19:00:00,1.08112,1.08137,1.08094,1.08108
2024-07-30 20:00:00,1.08109,1.08156,1.08086,1.08151
2024-07-30 21:00:00,1.08145,1.08152,1.08135,1.08137
2024-07-30 22:00:00,1.08135,1.08168,1.08125,1.08148
2024-07-30 23:00:00,1.08148,1.0818,1.08143,1.08158
2024-07-31 00:00:00,1.08158,1.08202,1.08128,1.082
2024-07-31 01:00:00,1.08201,1.08245,1.08168,1.08222
2024-07-31 02:00:00,1.08223,1.08284,1.08203,1.08268
2024-07-31 03:00:00,1.08267,1.08304,1.08221,1.08222
2024-07-31 04:00:00,1.08223,1.08261,1.08216,1.08256
2024-07-31 05:00:00,1.08256,1.0827,1.08204,1.0825
2024-07-31 06:00:00,1.08251,1.08256,1.08158,1.08254
2024-07-31 07:00:00,1.08255,1.08255,1.08118,1.08182
2024-07-31 08:00:00,1.08182,1.08278,1.08066,1.0823
2024-07-31 09:00:00,1.0823,1.08278,1.08222,1.0826
2024-07-31 10:00:00,1.0826,1.08354,1.08251,1.08333
2024-07-31 11:00:00,1.08332,1.08404,1.0827,1.08284
2024-07-31 12:00:00,1.08282,1.08482,1.08254,1.0841
2024-07-31 13:00:00,1.0841,1.08495,1.08387,1.0843
2024-07-31 14:00:00,1.08431,1.08469,1.08175,1.08217
2024-07-31 15:00:00,1.08218,1.0828,1.08191,1.08229
2024-07-31 16:00:00,1.0823,1.08234,1.08044,1.08094
2024-07-31 17:00:00,1.08094,1.08168,1.08059,1.08168
2024-07-31 18:00:00,1.08168,1.08294,1.0802,1.08266
2024-07-31 19:00:00,1.08267,1.0833,1.08195,1.0823
2024-07-31 20:00:00,1.08229,1.08282,1.08171,1.08265
2024-07-31 21:00:00,1.08244,1.08284,1.08242,1.08274
2024-07-31 22:00:00,1.08274,1.08312,1.08243,1.08248
2024-07-31 23:00:00,1.08249,1.08258,1.0822,1.0824
