date,open,high,low,close
2024-09-10 11:25:00,1.10367,1.10367,1.1035,1.10357
2024-09-10 11:30:00,1.10356,1.10358,1.1034,1.10353
2024-09-10 11:35:00,1.10353,1.10354,1.10331,1.10332
2024-09-10 11:40:00,1.10332,1.10332,1.10305,1.10314
2024-09-10 11:45:00,1.10315,1.1032,1.10291,1.10302
2024-09-10 11:50:00,1.10302,1.10308,1.10267,1.10301
2024-09-10 11:55:00,1.103,1.10314,1.10289,1.10314
2024-09-10 12:00:00,1.10314,1.10318,1.10279,1.10317
2024-09-10 12:05:00,1.10318,1.1033,1.10302,1.10308
2024-09-10 12:10:00,1.10309,1.1034,1.10309,1.1034
2024-09-10 12:15:00,1.10341,1.10344,1.10328,1.10338
2024-09-10 12:20:00,1.10338,1.1037,1.10328,1.10338
2024-09-10 12:25:00,1.10337,1.10348,1.10281,1.10284
2024-09-10 12:30:00,1.10283,1.10328,1.10276,1.10322
2024-09-10 12:35:00,1.10322,1.10344,1.10316,1.10339
2024-09-10 12:40:00,1.1034,1.1034,1.10268,1.10298
2024-09-10 12:45:00,1.10299,1.1032,1.10272,1.10293
2024-09-10 12:50:00,1.10292,1.10301,1.10267,1.10272
2024-09-10 12:55:00,1.10271,1.10314,1.10271,1.103
2024-09-10 13:00:00,1.103,1.10348,1.1028,1.10341
2024-09-10 13:05:00,1.10342,1.10349,1.10282,1.1032
2024-09-10 13:10:00,1.10321,1.10332,1.10316,1.1032
2024-09-10 13:15:00,1.1032,1.10344,1.10309,1.10328
2024-09-10 13:20:00,1.10326,1.10349,1.10326,1.1034
2024-09-10 13:25:00,1.1034,1.10348,1.10304,1.10346
2024-09-10 13:30:00,1.10345,1.10345,1.10303,1.10335
2024-09-10 13:35:00,1.10336,1.1034,1.10312,1.10334
2024-09-10 13:40:00,1.10333,1.10338,1.10274,1.10299
2024-09-10 13:45:00,1.10299,1.1032,1.10254,1.10255
2024-09-10 13:50:00,1.10256,1.1026,1.10184,1.10184
2024-09-10 13:55:00,1.10184,1.10214,1.10175,1.10197
2024-09-10 14:00:00,1.10197,1.10198,1.10172,1.10186
2024-09-10 14:05:00,1.10186,1.10218,1.10178,1.10218
2024-09-10 14:10:00,1.10217,1.1023,1.10184,1.10213
2024-09-10 14:15:00,1.10212,1.10235,1.10204,1.10225
2024-09-10 14:20:00,1.10224,1.10234,1.10203,1.10217
2024-09-10 14:25:00,1.10216,1.10236,1.10215,1.10227
2024-09-10 14:30:00,1.10227,1.10227,1.10182,1.10184
2024-09-10 14:35:00,1.10183,1.10218,1.10163,1.10215
2024-09-10 14:40:00,1.10216,1.10216,1.10173,1.10174
2024-09-10 14:45:00,1.10174,1.10182,1.10159,1.10169
2024-09-10 14:50:00,1.10168,1.10204,1.10153,1.10182
2024-09-10 14:55:00,1.10182,1.10199,1.10154,1.10187
2024-09-10 15:00:00,1.10188,1.102,1.10175,1.10194
2024-09-10 15:05:00,1.10193,1.102,1.10181,1.10198
2024-09-10 15:10:00,1.10199,1.10236,1.10199,1.10224
2024-09-10 15:15:00,1.10224,1.10258,1.10224,1.10245
2024-09-10 15:20:00,1.10245,1.10252,1.10219,1.10242
2024-09-10 15:25:00,1.10243,1.10262,1.10236,1.10254
2024-09-10 15:30:00,1.10253,1.10269,1.1025,1.10256
2024-09-10 15:35:00,1.10255,1.10261,1.10208,1.1021
2024-09-10 15:40:00,1.10208,1.10229,1.102,1.10225
2024-09-10 15:45:00,1.10224,1.10241,1.10217,1.1024
2024-09-10 15:50:00,1.1024,1.10275,1.10226,1.10259
2024-09-10 15:55:00,1.1026,1.10268,1.10247,1.10252
2024-09-10 16:00:00,1.10251,1.10275,1.10236,1.1024
2024-09-10 16:05:00,1.10239,1.1025,1.10227,1.10234
2024-09-10 16:10:00,1.10234,1.10265,1.10231,1.10248
2024-09-10 16:15:00,1.10246,1.10264,1.10244,1.10263
2024-09-10 16:20:00,1.10264,1.10264,1.10238,1.10254
2024-09-10 16:25:00,1.10253,1.10269,1.1025,1.10263
2024-09-10 16:30:00,1.10261,1.10275,1.10249,1.10274
2024-09-10 16:35:00,1.10274,1.1029,1.10268,1.10274
2024-09-10 16:40:00,1.10274,1.10289,1.10262,1.10286
2024-09-10 16:45:00,1.10285,1.10288,1.1026,1.10265
2024-09-10 16:50:00,1.10264,1.10283,1.1026,1.10282
2024-09-10 16:55:00,1.10281,1.10282,1.10264,1.10268
2024-09-10 17:00:00,1.1026,1.10274,1.10252,1.1027
2024-09-10 17:05:00,1.1027,1.1028,1.10263,1.10268
2024-09-10 17:10:00,1.10268,1.10273,1.10228,1.10228
2024-09-10 17:15:00,1.10228,1.1025,1.10228,1.10232
2024-09-10 17:20:00,1.10232,1.1024,1.10228,1.10236
2024-09-10 17:25:00,1.10235,1.10251,1.10234,1.10247
2024-09-10 17:30:00,1.10248,1.10272,1.10239,1.10247
2024-09-10 17:35:00,1.10248,1.10263,1.10242,1.10248
2024-09-10 17:40:00,1.10247,1.10259,1.10246,1.10252
2024-09-10 17:45:00,1.10251,1.10266,1.10248,1.10252
2024-09-10 17:50:00,1.10252,1.10261,1.10246,1.10247
2024-09-10 17:55:00,1.10248,1.10259,1.1023,1.10232
2024-09-10 18:00:00,1.10231,1.1024,1.10207,1.10239
2024-09-10 18:05:00,1.10238,1.1026,1.10236,1.10259
2024-09-10 18:10:00,1.1026,1.1026,1.10243,1.10248
2024-09-10 18:15:00,1.10248,1.10254,1.10245,1.10252
2024-09-10 18:20:00,1.10252,1.10263,1.10246,1.10261
2024-09-10 18:25:00,1.1026,1.10271,1.10256,1.10266
2024-09-10 18:30:00,1.10267,1.10272,1.10253,1.10256
2024-09-10 18:35:00,1.10256,1.1026,1.10253,1.10259
2024-09-10 18:40:00,1.1026,1.10268,1.1026,1.10264
2024-09-10 18:45:00,1.10265,1.10266,1.10242,1.10245
2024-09-10 18:50:00,1.10246,1.10258,1.10235,1.10252
2024-09-10 18:55:00,1.10253,1.10264,1.10242,1.10246
2024-09-10 19:00:00,1.10246,1.10246,1.10224,1.1023
2024-09-10 19:05:00,1.10229,1.10258,1.10228,1.10256
2024-09-10 19:10:00,1.10257,1.10273,1.10256,1.10264
2024-09-10 19:15:00,1.10264,1.10264,1.1025,1.10255
2024-09-10 19:20:00,1.10255,1.10273,1.10254,1.10269
2024-09-10 19:25:00,1.10268,1.10273,1.10258,1.10259
2024-09-10 19:30:00,1.10258,1.10258,1.10241,1.10245
2024-09-10 19:35:00,1.10245,1.10246,1.10235,1.10241
2024-09-10 19:40:00,1.10241,1.10258,1.10241,1.10255
2024-09-10 19:45:00,1.10255,1.1027,1.10252,1.10266
2024-09-10 19:50:00,1.10266,1.1027,1.10257,1.10258
2024-09-10 19:55:00,1.10258,1.10278,1.10255,1.1027
2024-09-10 20:00:00,1.1027,1.10271,1.10253,1.10253
2024-09-10 20:05:00,1.10252,1.10262,1.10252,1.10255
2024-09-10 20:10:00,1.10255,1.10255,1.10243,1.10247
2024-09-10 20:15:00,1.10246,1.10248,1.1024,1.10246
2024-09-10 20:20:00,1.10246,1.1025,1.10242,1.10242
2024-09-10 20:25:00,1.10241,1.10242,1.10231,1.10235
2024-09-10 20:30:00,1.10234,1.10241,1.10232,1.10234
2024-09-10 20:35:00,1.10235,1.10235,1.10229,1.10229
2024-09-10 20:40:00,1.1023,1.10232,1.10228,1.10229
2024-09-10 20:45:00,1.10228,1.10228,1.10214,1.10214
2024-09-10 20:50:00,1.10214,1.10223,1.10186,1.10189
2024-09-10 20:55:00,1.1019,1.10202,1.10184,1.10194
2024-09-10 21:05:00,1.10192,1.10197,1.10192,1.10197
2024-09-10 21:10:00,1.10196,1.10197,1.10193,1.10194
2024-09-10 21:15:00,1.10193,1.10196,1.10193,1.10195
2024-09-10 21:20:00,1.10196,1.10196,1.10195,1.10195
2024-09-10 21:25:00,1.10195,1.10196,1.10195,1.10196
2024-09-10 21:30:00,1.10196,1.10197,1.10196,1.10196
2024-09-10 21:35:00,1.10197,1.10197,1.10196,1.10196
2024-09-10 21:40:00,1.10195,1.10196,1.10195,1.10195
2024-09-10 21:45:00,1.10195,1.10195,1.10195,1.10195
2024-09-10 21:50:00,1.10195,1.10196,1.10194,1.10195
2024-09-10 21:55:00,1.10196,1.10196,1.10189,1.10194
2024-09-10 22:00:00,1.10192,1.10218,1.10191,1.10209
2024-09-10 22:05:00,1.10206,1.10217,1.10206,1.10216
2024-09-10 22:10:00,1.10215,1.10216,1.10212,1.10212
2024-09-10 22:15:00,1.10213,1.10216,1.10208,1.10212
2024-09-10 22:20:00,1.10213,1.10216,1.10207,1.10216
2024-09-10 22:25:00,1.10216,1.10218,1.10204,1.10209
2024-09-10 22:30:00,1.1021,1.10211,1.10203,1.10209
2024-09-10 22:35:00,1.1021,1.1021,1.10205,1.1021
2024-09-10 22:40:00,1.1021,1.10212,1.10203,1.1021
2024-09-10 22:45:00,1.10211,1.10214,1.10198,1.102
2024-09-10 22:50:00,1.102,1.10207,1.10198,1.10199
2024-09-10 22:55:00,1.102,1.10205,1.10198,1.102
2024-09-10 23:00:00,1.102,1.10214,1.10197,1.1021
2024-09-10 23:05:00,1.10209,1.1021,1.10204,1.10207
2024-09-10 23:10:00,1.10206,1.10224,1.10205,1.10223
2024-09-10 23:15:00,1.10224,1.1023,1.10224,1.10227
2024-09-10 23:20:00,1.10227,1.10236,1.10225,1.10236
2024-09-10 23:25:00,1.10236,1.1024,1.10226,1.10226
2024-09-10 23:30:00,1.10226,1.10227,1.10212,1.10215
2024-09-10 23:35:00,1.10215,1.10216,1.10206,1.10213
2024-09-10 23:40:00,1.10212,1.10212,1.10202,1.10202
2024-09-10 23:45:00,1.10202,1.10215,1.10202,1.10212
2024-09-10 23:50:00,1.10212,1.10212,1.10196,1.10197
2024-09-10 23:55:00,1.10198,1.10207,1.10196,1.10205
2024-09-11 00:00:00,1.10204,1.10222,1.10198,1.10201
2024-09-11 00:05:00,1.10202,1.10214,1.10182,1.10184
2024-09-11 00:10:00,1.10184,1.10209,1.10183,1.10194
2024-09-11 00:15:00,1.10194,1.10197,1.10172,1.10172
2024-09-11 00:20:00,1.10173,1.10204,1.1017,1.10199
2024-09-11 00:25:00,1.102,1.10211,1.10198,1.10202
2024-09-11 00:30:00,1.10202,1.10212,1.10194,1.10204
2024-09-11 00:35:00,1.10204,1.1021,1.102,1.10206
2024-09-11 00:40:00,1.10207,1.10219,1.10207,1.10218
2024-09-11 00:45:00,1.10217,1.10229,1.10209,1.10214
2024-09-11 00:50:00,1.10214,1.10224,1.10212,1.10218
2024-09-11 00:55:00,1.10218,1.10222,1.10198,1.10202
2024-09-11 01:00:00,1.10202,1.10205,1.10186,1.10192
2024-09-11 01:05:00,1.10192,1.10196,1.10184,1.10188
2024-09-11 01:10:00,1.10188,1.10198,1.10186,1.10194
2024-09-11 01:15:00,1.10193,1.10204,1.10188,1.10198
2024-09-11 01:20:00,1.10199,1.10245,1.10197,1.10245
2024-09-11 01:25:00,1.10246,1.10276,1.10244,1.10274
2024-09-11 01:30:00,1.10274,1.10353,1.10274,1.10353
2024-09-11 01:35:00,1.10353,1.10399,1.10324,1.10385
2024-09-11 01:40:00,1.10386,1.10402,1.10348,1.1036
2024-09-11 01:45:00,1.1036,1.10396,1.10356,1.10391
2024-09-11 01:50:00,1.10392,1.10392,1.10353,1.1036
2024-09-11 01:55:00,1.10359,1.10384,1.10359,1.10368
2024-09-11 02:00:00,1.10369,1.10416,1.10368,1.1041
2024-09-11 02:05:00,1.1041,1.10446,1.10404,1.10444
2024-09-11 02:10:00,1.10444,1.10445,1.10405,1.10421
2024-09-11 02:15:00,1.1042,1.10432,1.10412,1.1042
2024-09-11 02:20:00,1.10419,1.10419,1.10396,1.10403
2024-09-11 02:25:00,1.10404,1.10407,1.10392,1.10404
2024-09-11 02:30:00,1.10403,1.10408,1.10396,1.10402
2024-09-11 02:35:00,1.10402,1.10403,1.10372,1.10374
2024-09-11 02:40:00,1.10374,1.10374,1.10341,1.10353
2024-09-11 02:45:00,1.10353,1.10358,1.1034,1.10343
2024-09-11 02:50:00,1.10342,1.10344,1.10332,1.10333
2024-09-11 02:55:00,1.10334,1.10339,1.1033,1.10333
2024-09-11 03:00:00,1.10332,1.10334,1.10318,1.10323
2024-09-11 03:05:00,1.10322,1.10348,1.10318,1.10344
2024-09-11 03:10:00,1.10344,1.10374,1.10344,1.10374
2024-09-11 03:15:00,1.10375,1.10386,1.10373,1.10378
2024-09-11 03:20:00,1.10377,1.10382,1.10372,1.10378
2024-09-11 03:25:00,1.10378,1.10396,1.10378,1.1039
2024-09-11 03:30:00,1.1039,1.1042,1.10388,1.10414
2024-09-11 03:35:00,1.10415,1.10427,1.10404,1.10415
2024-09-11 03:40:00,1.10414,1.10422,1.10398,1.10399
2024-09-11 03:45:00,1.10398,1.10401,1.10388,1.10398
2024-09-11 03:50:00,1.10397,1.10399,1.10388,1.10392
2024-09-11 03:55:00,1.1039,1.10392,1.10382,1.10388
2024-09-11 04:00:00,1.10387,1.10398,1.10382,1.10388
2024-09-11 04:05:00,1.10387,1.10398,1.10382,1.10392
2024-09-11 04:10:00,1.1039,1.10417,1.10389,1.10405
2024-09-11 04:15:00,1.10404,1.1042,1.10402,1.10418
2024-09-11 04:20:00,1.10419,1.10445,1.10418,1.1043
2024-09-11 04:25:00,1.1043,1.10444,1.1042,1.10429
2024-09-11 04:30:00,1.1043,1.10456,1.10424,1.10456
2024-09-11 04:35:00,1.10456,1.10466,1.10454,1.10464
2024-09-11 04:40:00,1.10464,1.10471,1.10458,1.10464
2024-09-11 04:45:00,1.10464,1.1047,1.10458,1.10458
2024-09-11 04:50:00,1.10458,1.10471,1.10455,1.10465
2024-09-11 04:55:00,1.10464,1.10469,1.10458,1.10467
2024-09-11 05:00:00,1.10468,1.10476,1.10463,1.10474
2024-09-11 05:05:00,1.10474,1.1048,1.10469,1.10475
2024-09-11 05:10:00,1.10475,1.1048,1.10468,1.1048
2024-09-11 05:15:00,1.1048,1.1049,1.10475,1.10487
2024-09-11 05:20:00,1.10486,1.10514,1.10484,1.1051
2024-09-11 05:25:00,1.10509,1.10516,1.10498,1.10505
2024-09-11 05:30:00,1.10504,1.1051,1.10481,1.10483
2024-09-11 05:35:00,1.10484,1.10484,1.10472,1.10482
2024-09-11 05:40:00,1.10482,1.10489,1.10463,1.10464
2024-09-11 05:45:00,1.10464,1.10469,1.10434,1.10442
2024-09-11 05:50:00,1.10441,1.10441,1.10428,1.10432
2024-09-11 05:55:00,1.10434,1.10448,1.10431,1.1044
2024-09-11 06:00:00,1.10439,1.10463,1.10417,1.1046
2024-09-11 06:05:00,1.1046,1.1046,1.10438,1.10455
2024-09-11 06:10:00,1.10455,1.10492,1.10452,1.10484
2024-09-11 06:15:00,1.10484,1.10489,1.10471,1.10488
2024-09-11 06:20:00,1.10488,1.10491,1.1045,1.10464
2024-09-11 06:25:00,1.10464,1.10464,1.10435,1.10439
2024-09-11 06:30:00,1.10438,1.10455,1.10432,1.10452
2024-09-11 06:35:00,1.10452,1.10458,1.10428,1.10429
2024-09-11 06:40:00,1.1043,1.10436,1.10422,1.10424
2024-09-11 06:45:00,1.10424,1.10425,1.10409,1.10425
2024-09-11 06:50:00,1.10424,1.1046,1.10422,1.10455
2024-09-11 06:55:00,1.10455,1.10461,1.10426,1.10454
2024-09-11 07:00:00,1.10453,1.10503,1.10448,1.10452
2024-09-11 07:05:00,1.10452,1.10456,1.10414,1.10427
2024-09-11 07:10:00,1.10426,1.10455,1.10419,1.10444
2024-09-11 07:15:00,1.10443,1.10485,1.10436,1.10483
2024-09-11 07:20:00,1.10484,1.10507,1.10474,1.10492
2024-09-11 07:25:00,1.10492,1.10501,1.10474,1.10498
2024-09-11 07:30:00,1.10498,1.1052,1.10458,1.10464
2024-09-11 07:35:00,1.10465,1.10476,1.10438,1.10453
2024-09-11 07:40:00,1.10452,1.1046,1.1044,1.10446
2024-09-11 07:45:00,1.10445,1.10458,1.10438,1.10438
2024-09-11 07:50:00,1.10437,1.10442,1.10407,1.10412
2024-09-11 07:55:00,1.10411,1.10425,1.10405,1.10412
2024-09-11 08:00:00,1.10413,1.10418,1.1038,1.10418
2024-09-11 08:05:00,1.10418,1.10433,1.10368,1.10432
2024-09-11 08:10:00,1.10433,1.10468,1.10416,1.10453
2024-09-11 08:15:00,1.10452,1.10456,1.1042,1.1043
2024-09-11 08:20:00,1.10431,1.10445,1.10416,1.1042
2024-09-11 08:25:00,1.1042,1.1045,1.10417,1.10449
2024-09-11 08:30:00,1.1045,1.10461,1.10437,1.10456
2024-09-11 08:35:00,1.10455,1.10455,1.10436,1.1045
2024-09-11 08:40:00,1.10449,1.1048,1.10445,1.10475
2024-09-11 08:45:00,1.10473,1.1048,1.10442,1.10442
2024-09-11 08:50:00,1.10443,1.10466,1.1044,1.10454
2024-09-11 08:55:00,1.10454,1.10461,1.10438,1.1044
2024-09-11 09:00:00,1.10439,1.10443,1.10422,1.10436
2024-09-11 09:05:00,1.10436,1.10442,1.1042,1.1044
2024-09-11 09:10:00,1.10441,1.10469,1.10424,1.1046
2024-09-11 09:15:00,1.10459,1.1049,1.10448,1.10475
2024-09-11 09:20:00,1.10474,1.10484,1.10462,1.10483
2024-09-11 09:25:00,1.10482,1.10491,1.10436,1.10436
2024-09-11 09:30:00,1.10437,1.10478,1.10427,1.10474
2024-09-11 09:35:00,1.10473,1.10484,1.10457,1.10477
2024-09-11 09:40:00,1.10476,1.1048,1.10452,1.10453
2024-09-11 09:45:00,1.10452,1.10465,1.10446,1.10462
2024-09-11 09:50:00,1.10461,1.10466,1.10451,1.10455
2024-09-11 09:55:00,1.10454,1.10454,1.10422,1.10422
2024-09-11 10:00:00,1.10422,1.10422,1.10394,1.104
2024-09-11 10:05:00,1.10401,1.10408,1.10388,1.1039
2024-09-11 10:10:00,1.1039,1.10425,1.10388,1.10418
2024-09-11 10:15:00,1.10417,1.10446,1.10416,1.1042
2024-09-11 10:20:00,1.10419,1.10465,1.1041,1.10445
2024-09-11 10:25:00,1.10444,1.1045,1.10434,1.10442
2024-09-11 10:30:00,1.10442,1.10462,1.10432,1.10461
2024-09-11 10:35:00,1.1046,1.10479,1.10448,1.1045
2024-09-11 10:40:00,1.1045,1.10451,1.10435,1.10445
2024-09-11 10:45:00,1.10444,1.10461,1.10434,1.1046
2024-09-11 10:50:00,1.1046,1.10485,1.10459,1.10478
2024-09-11 10:55:00,1.10478,1.1049,1.10476,1.10489
2024-09-11 11:00:00,1.10488,1.1052,1.10488,1.10502
2024-09-11 11:05:00,1.10502,1.10532,1.10494,1.10515
2024-09-11 11:10:00,1.10514,1.10516,1.10489,1.10499
2024-09-11 11:15:00,1.10499,1.10522,1.10491,1.10522
2024-09-11 11:20:00,1.10522,1.10538,1.10517,1.10528
2024-09-11 11:25:00,1.10528,1.10549,1.10522,1.10524
2024-09-11 11:30:00,1.10526,1.10528,1.10494,1.10504
2024-09-11 11:35:00,1.10503,1.10506,1.10481,1.10492
2024-09-11 11:40:00,1.10492,1.10504,1.10484,1.10485
2024-09-11 11:45:00,1.10485,1.10512,1.10482,1.105
2024-09-11 11:50:00,1.105,1.10502,1.10472,1.10477
2024-09-11 11:55:00,1.10476,1.10478,1.10428,1.10436
2024-09-11 12:00:00,1.10436,1.10438,1.10399,1.10418
2024-09-11 12:05:00,1.10417,1.1043,1.10402,1.10429
2024-09-11 12:10:00,1.1043,1.1043,1.10407,1.10423
2024-09-11 12:15:00,1.10424,1.1047,1.1041,1.10458
2024-09-11 12:20:00,1.10458,1.10482,1.10448,1.10479
2024-09-11 12:25:00,1.10478,1.1049,1.10418,1.10438
2024-09-11 12:30:00,1.10438,1.10438,1.10144,1.10255
2024-09-11 12:35:00,1.10255,1.10316,1.10109,1.10128
2024-09-11 12:40:00,1.10128,1.1016,1.1007,1.10089
2024-09-11 12:45:00,1.1009,1.1015,1.10035,1.10113
2024-09-11 12:50:00,1.10112,1.1012,1.10051,1.10116
2024-09-11 12:55:00,1.10115,1.10219,1.10101,1.10164
2024-09-11 13:00:00,1.10165,1.102,1.10128,1.10192
2024-09-11 13:05:00,1.10192,1.10237,1.10154,1.10213
2024-09-11 13:10:00,1.10212,1.1026,1.10178,1.10245
2024-09-11 13:15:00,1.10246,1.10252,1.10211,1.10224
2024-09-11 13:20:00,1.10223,1.10263,1.10199,1.1024
2024-09-11 13:25:00,1.1024,1.1024,1.10158,1.1016
2024-09-11 13:30:00,1.1016,1.10168,1.10134,1.1016
2024-09-11 13:35:00,1.1016,1.10216,1.10142,1.10144
2024-09-11 13:40:00,1.10144,1.10206,1.10143,1.10202
2024-09-11 13:45:00,1.10202,1.10206,1.10118,1.1012
2024-09-11 13:50:00,1.10119,1.10161,1.10098,1.10138
2024-09-11 13:55:00,1.10138,1.10168,1.10124,1.1013
2024-09-11 14:00:00,1.1013,1.10133,1.10069,1.1007
2024-09-11 14:05:00,1.1007,1.1014,1.10058,1.10133
2024-09-11 14:10:00,1.10133,1.1014,1.10079,1.10125
2024-09-11 14:15:00,1.10126,1.10154,1.10119,1.10142
2024-09-11 14:20:00,1.10143,1.10154,1.10088,1.101
2024-09-11 14:25:00,1.101,1.10104,1.10048,1.10085
2024-09-11 14:30:00,1.10086,1.10092,1.10046,1.1007
2024-09-11 14:35:00,1.1007,1.10082,1.10042,1.10079
2024-09-11 14:40:00,1.10079,1.10081,1.10022,1.10046
2024-09-11 14:45:00,1.10046,1.10059,1.10022,1.10053
2024-09-11 14:50:00,1.10054,1.10115,1.10052,1.10059
2024-09-11 14:55:00,1.1006,1.10108,1.10058,1.10104
2024-09-11 15:00:00,1.10104,1.1014,1.10098,1.1012
2024-09-11 15:05:00,1.1012,1.10155,1.10091,1.10099
2024-09-11 15:10:00,1.101,1.10171,1.10078,1.10166
2024-09-11 15:15:00,1.10165,1.10166,1.10122,1.10128
2024-09-11 15:20:00,1.10128,1.10154,1.10098,1.10116
2024-09-11 15:25:00,1.10116,1.10159,1.10108,1.10138
2024-09-11 15:30:00,1.10138,1.10158,1.1013,1.1015
2024-09-11 15:35:00,1.10149,1.1015,1.10122,1.10129
2024-09-11 15:40:00,1.10128,1.1014,1.10112,1.10134
2024-09-11 15:45:00,1.10135,1.10144,1.10105,1.10143
2024-09-11 15:50:00,1.10143,1.10155,1.10135,1.10142
2024-09-11 15:55:00,1.10142,1.10144,1.1012,1.10122
2024-09-11 16:00:00,1.10122,1.10148,1.101,1.10148
2024-09-11 16:05:00,1.10148,1.10168,1.10136,1.10168
2024-09-11 16:10:00,1.10168,1.10178,1.1015,1.1016
2024-09-11 16:15:00,1.10159,1.10176,1.10158,1.10168
2024-09-11 16:20:00,1.10168,1.1017,1.10133,1.10133
2024-09-11 16:25:00,1.10133,1.10144,1.10118,1.10124
2024-09-11 16:30:00,1.10124,1.10134,1.10114,1.10128
2024-09-11 16:35:00,1.10128,1.10155,1.10103,1.10117
2024-09-11 16:40:00,1.10118,1.1016,1.10113,1.1016
2024-09-11 16:45:00,1.1016,1.10164,1.10136,1.10148
2024-09-11 16:50:00,1.10148,1.10165,1.10132,1.10158
2024-09-11 16:55:00,1.10158,1.1017,1.10149,1.1016
2024-09-11 17:00:00,1.1016,1.10202,1.10155,1.10198
2024-09-11 17:05:00,1.10198,1.10205,1.10182,1.10183
2024-09-11 17:10:00,1.10182,1.10198,1.10178,1.1018
2024-09-11 17:15:00,1.10179,1.10181,1.10158,1.10164
2024-09-11 17:20:00,1.10165,1.10208,1.10165,1.10197
2024-09-11 17:25:00,1.10196,1.10196,1.10159,1.10164
2024-09-11 17:30:00,1.10165,1.10192,1.10152,1.10184
2024-09-11 17:35:00,1.10184,1.10184,1.10167,1.10169
2024-09-11 17:40:00,1.10168,1.10189,1.10168,1.10179
2024-09-11 17:45:00,1.10178,1.1021,1.10174,1.102
2024-09-11 17:50:00,1.10201,1.1021,1.10189,1.10191
2024-09-11 17:55:00,1.10192,1.10192,1.1018,1.10187
2024-09-11 18:00:00,1.10188,1.10197,1.10183,1.10191
2024-09-11 18:05:00,1.1019,1.10213,1.10186,1.10208
2024-09-11 18:10:00,1.10208,1.10214,1.10202,1.10202
2024-09-11 18:15:00,1.10202,1.10207,1.10192,1.10202
2024-09-11 18:20:00,1.10202,1.10204,1.10195,1.10199
2024-09-11 18:25:00,1.10198,1.1021,1.1019,1.10202
2024-09-11 18:30:00,1.10202,1.10212,1.102,1.10204
2024-09-11 18:35:00,1.10205,1.10211,1.1019,1.10208
2024-09-11 18:40:00,1.1021,1.10228,1.1021,1.10223
2024-09-11 18:45:00,1.10224,1.10224,1.10212,1.10214
2024-09-11 18:50:00,1.10215,1.10217,1.102,1.10204
2024-09-11 18:55:00,1.10204,1.10204,1.10181,1.10184
2024-09-11 19:00:00,1.10182,1.10202,1.1018,1.102
2024-09-11 19:05:00,1.10201,1.10225,1.10201,1.10225
2024-09-11 19:10:00,1.10226,1.10234,1.10218,1.10232
2024-09-11 19:15:00,1.10233,1.10266,1.10231,1.10231
2024-09-11 19:20:00,1.10232,1.10258,1.10227,1.1025
2024-09-11 19:25:00,1.1025,1.10261,1.10241,1.10245
2024-09-11 19:30:00,1.10246,1.10246,1.1023,1.10238
2024-09-11 19:35:00,1.10237,1.1024,1.10193,1.10194
2024-09-11 19:40:00,1.10193,1.10194,1.1016,1.10174
2024-09-11 19:45:00,1.10174,1.10175,1.10164,1.1017
2024-09-11 19:50:00,1.10169,1.1018,1.10164,1.10172
2024-09-11 19:55:00,1.10172,1.10201,1.10171,1.10176
2024-09-11 20:00:00,1.10176,1.10182,1.10155,1.10168
2024-09-11 20:05:00,1.10168,1.10175,1.10165,1.10174
2024-09-11 20:10:00,1.10175,1.10175,1.10158,1.10159
2024-09-11 20:15:00,1.10158,1.10166,1.10156,1.10164
2024-09-11 20:20:00,1.10164,1.10165,1.10155,1.10164
2024-09-11 20:25:00,1.10164,1.10165,1.10145,1.10155
2024-09-11 20:30:00,1.10154,1.10156,1.10147,1.10152
2024-09-11 20:35:00,1.10152,1.10158,1.10146,1.10158
2024-09-11 20:40:00,1.10158,1.10161,1.10148,1.10148
2024-09-11 20:45:00,1.10148,1.10152,1.10143,1.10152
2024-09-11 20:50:00,1.10152,1.10152,1.10143,1.10144
2024-09-11 20:55:00,1.10144,1.10146,1.10112,1.10114
2024-09-11 21:05:00,1.10142,1.10146,1.1014,1.10144
2024-09-11 21:10:00,1.10143,1.10143,1.10138,1.10138
2024-09-11 21:15:00,1.10138,1.10142,1.10134,1.10134
2024-09-11 21:20:00,1.10135,1.1014,1.10135,1.1014
2024-09-11 21:25:00,1.10138,1.10138,1.10131,1.10135
2024-09-11 21:30:00,1.10136,1.10143,1.10133,1.10133
2024-09-11 21:35:00,1.10134,1.10135,1.10133,1.10134
2024-09-11 21:40:00,1.10135,1.10143,1.10134,1.10138
2024-09-11 21:45:00,1.10139,1.10142,1.10138,1.10138
2024-09-11 21:50:00,1.10136,1.10136,1.10133,1.10133
2024-09-11 21:55:00,1.10133,1.10135,1.10128,1.10132
2024-09-11 22:00:00,1.10131,1.10154,1.10126,1.10136
2024-09-11 22:05:00,1.10136,1.10143,1.10136,1.10138
2024-09-11 22:10:00,1.10137,1.10148,1.10135,1.10147
2024-09-11 22:15:00,1.10148,1.10148,1.10142,1.10144
2024-09-11 22:20:00,1.10144,1.10145,1.10132,1.10134
2024-09-11 22:25:00,1.10134,1.10134,1.10128,1.10129
2024-09-11 22:30:00,1.10128,1.1013,1.10122,1.10124
2024-09-11 22:35:00,1.10124,1.10126,1.10122,1.10124
2024-09-11 22:40:00,1.10123,1.10126,1.10119,1.10119
2024-09-11 22:45:00,1.10119,1.10124,1.10114,1.10122
2024-09-11 22:50:00,1.10123,1.10128,1.10121,1.10128
